Sales Order Number,Sales Order Date,Customer ID,product_id,system_sku,main_category,sub_category,brand_name,product_name,Visitors,Quantity,Transactions,Sales,Profit,Shipment Order Date,Ship Mode,City,Country,Location
4683,1/31/2019,4648,49016,544-22584981444,Beauty,Personal Care,Shiseido,Shiseido The Hair Care Fuente Forte Treatment (Scalp Care) 1000g/33.8oz,1,4,12.58,12.576,4.0872,#############,Standard Class,Clinton,United States,Maryland
4684,4/15/2019,8303,32797,544-21437331014,Beauty,Men,Giorgio Armani,Giorgio Armani Acqua Di Gio Coffret: Eau De Toilette Spray 50ml/1.7oz + All Over Body Shampoo 75ml/2.5oz + After Shave Balm 75ml/2.5oz 3pcs,1,8,20.77,20.768,-52.9584,#############,Standard Class,Clinton,United States,Maryland
4685,2/3/2019,8549,36633,544-17169100021,Beauty,Men,Elemis,Elemis Energizing Skin Scrub (Salon Size) 250ml/8.3oz,1,2,12.54,12.544,4.704,#############,Standard Class,Clinton,United States,Maryland
4686,3/22/2018,8539,59195,544-21515691721,Beauty,Men,The Art Of Shaving,The Art Of Shaving After Shave Balm - Oud 100ml/3.3oz,1,3,333.58,333.576,33.3576,#############,Standard Class,Clinton,United States,Maryland
4687,12/23/2018,8559,37836,544-10057186821,Beauty,Men,Guinot,Guinot Tres Homme Revitalizing Face Care 50ml/1.7oz,1,2,136.46,136.464,15.3522,#############,Standard Class,Riverside,United States,California
4688,5/26/2019,8561,34115,544-19280999344,Beauty,Personal Care,Davines,Davines Momo Moisturizing Shampoo (For Dry or Dehydrated Hair) 1000ml/33.8oz,1,1,10.44,10.44,4.8024,#############,Standard Class,Port Saint Lucie,United States,Florida
4689,5/4/2019,8563,58507,544-22170624803,Beauty,Personal Care,Prada,Prada Luna Rossa Deodorant Stick 75g/2.6oz,1,3,3.32,3.318,-5.6406,#############,Second Class,Mesa,United States,Arizona
4690,12/15/2018,8533,37289,544-17845443201,Beauty,Skincare,Farmhouse Fresh,Farmhouse Fresh Wine Down Overnight Super Antioxidant Recovery Serum 29ml/1oz,1,2,13.68,13.68,3.6936,#############,Second Class,Mesa,United States,Arizona
4691,3/12/2018,8553,56032,544-14459691801,Beauty,Skincare,Dr. Brandt,Dr. Brandt Light Years Away Whitening Renewal Solution 115ml/3.9oz,1,2,39.87,39.872,12.9584,#############,Second Class,Denver,United States,Colorado
4692,12/9/2018,8564,33791,544-13853574324,Beauty,Personal Care,Aveda,Aveda Scalp Remedy Dandruff Solution Spray 125ml/4.2oz,1,3,332.94,332.94,6.6588,#############,Second Class,Denver,United States,Colorado
4693,3/18/2019,8565,58905,544-7763800001,Beauty,Skincare,Skin Medica,Skin Medica Ultra Sheer Moisturizer 56.7g/2oz,1,2,59.98,59.98,26.3912,#############,Second Class,Denver,United States,Colorado
4694,1/27/2018,6183,38432,544-18349080801,Beauty,Skincare,Kanebo,Kanebo Sensai Silky Purifying Cleansing Gel (New Packaging) 125ml/4.3oz,1,3,362.94,362.94,36.294,#############,Second Class,Denver,United States,Colorado
4695,9/30/2018,8408,56306,544-18211199903,Beauty,Men,Eminence Organics,Floris Cefiro Luxury Hand Lotion 250ml/8.5oz,1,3,164.22,164.22,50.9082,#############,Standard Class,Springfield,United States,Virginia
4696,5/7/2018,7741,36193,544-17036405001,Beauty,Skincare,CosMedix,CosMedix Purity Peel (Salon Product) 15g/0.5oz,1,1,210.01,210.008,2.6251,#############,Standard Class,Springfield,United States,Virginia
4697,8/10/2018,7741,55880,544-18802599344,Beauty,Personal Care,Davines,Davines Volu Volume Enhancing Shampoo (For Fine or Limp Hair) 1000ml/33.8oz,1,3,54.96,54.96,15.9384,#############,Standard Class,Springfield,United States,Virginia
4698,12/18/2018,8569,59018,544-22118169901,Beauty,Skincare,The Organic Pharmacy,The Organic Pharmacy Rose & Bilberry Toning Gel - For Dehydrated Sensitive Skin 50ml/1.7oz,1,6,605.34,605.34,145.2816,#############,Second Class,Seattle,United States,Washington
4699,9/15/2018,8291,58313,544-11490299509,Beauty,Personal Care,Philip B,"Philip B Medium 55mm Round Brush (Polished Mahogany Handle, 65% Boar Bristle + 35% Nylon) 1pc",1,7,27.5,27.496,9.2799,#############,Standard Class,Tempe,United States,Arizona
4700,12/3/2017,7992,37293,544-17841843203,Beauty,Personal Care,Farmhouse Fresh,Farmhouse Fresh Ginger Sorbet Body Milk 237ml/8oz,1,1,30.93,30.93,12.6813,#############,Second Class,Yonkers,United States,New York
4701,10/6/2018,6108,56289,544-18205899903,Beauty,Personal Care,Eminence Organics,Floris Elite Moisturising Bath & Shower Gel 250ml/8.5oz,1,2,14.62,14.624,5.1184,#############,Standard Class,Rochester,United States,New York
4702,7/25/2018,6108,56074,544-18863700001,Beauty,Skincare,Elemis,Elemis White Brightening Even Tone Facial Oil (Salon Product) 195ml/6.5oz,1,5,697.16,697.16,8.7145,#############,Second Class,Toledo,United States,Ohio
4703,8/21/2018,8570,34939,544-21010614121,Beauty,Men,Baxter Of California,Baxter Of California Super Close Shave Formula (Tube) 120ml/4oz,1,2,81.98,81.98,40.1702,#############,Standard Class,Decatur,United States,Alabama
4704,11/1/2018,8372,35103,544-20379676703,Beauty,Personal Care,Biotherm,Biotherm Aqua-Gelee Ultra Fresh Body Replenisher 200ml/6.76oz,1,2,353.57,353.568,-44.196,#############,Standard Class,Decatur,United States,Alabama
4705,12/8/2018,8580,36569,544-21196791801,Beauty,Skincare,Dr. Brandt,Dr. Brandt Xtend Your Youth Lip Smoother 7.5g/0.25oz,1,6,186.14,186.144,60.4968,#############,Standard Class,Decatur,United States,Alabama
4706,12/2/2018,8575,53483,544-20641527703,Beauty,Personal Care,Apivita,Apivita Natural Soap With Chamomile 125g/4.41oz,1,5,36.56,36.56,12.796,#############,Standard Class,Decatur,United States,Alabama
4707,4/10/2019,8587,39829,544-20096702622,Beauty,Makeup,NARS,"NARS Andy Warhol Walk On The Wild Side Set (1xMini Illuminator, 1xMini Nail Polish, 1xMini Lip Gloss) 3pcs",1,3,166.44,166.44,79.8912,#############,Standard Class,Dallas,United States,Texas
4708,4/26/2019,8592,37208,544-15724399903,Beauty,Personal Care,Etro,Etro Paisley Perfumed Body Milk 250ml/8.25oz,1,7,43.19,43.19,20.7312,#############,Standard Class,Mesquite,United States,Texas
4709,7/1/2018,8597,35970,544-21879480302,Beauty,Makeup,Clarins,Clarins Graphik Ink Liner - #01 Intense Black 0.4ml/0.01oz,1,5,114.95,114.95,2.299,#############,Standard Class,Mesquite,United States,Texas
4710,2/9/2019,8604,34057,544-12522499909,Beauty,Personal Care,CHI,CHI Turbo Ceramic Round Boar Brush - Medium (CB06) 1pc,1,2,17.48,17.48,8.2156,#############,Standard Class,Mesquite,United States,Texas
4711,12/10/2017,8604,58755,544-17375700744,Beauty,Personal Care,Schwarzkopf,Schwarzkopf BC Color Freeze Rich Shampoo (For Overprocessed Coloured Hair) 1000ml/33.8oz,1,3,79.14,79.14,36.4044,#############,First Class,Los Angeles,United States,California
4712,3/21/2018,8604,54841,544-22361035301,Beauty,Skincare,Caudalie,Caudalie Make-Up Removing Cleansing Oil 150ml/5oz,1,5,8.4,8.4,4.2,#############,First Class,Los Angeles,United States,California
4713,2/28/2018,8604,48924,544-9171481401,Beauty,Personal Care,Shiseido,Shiseido Tanning Emulsion SPF 6 (For Face & Body) 150ml,1,7,498.26,498.26,134.5302,#############,First Class,Seattle,United States,Washington
4714,12/31/2018,8604,36829,544-17264163101,Beauty,Skincare,Ella Bache,Ella Bache Chiffon Cleansing Cream (For Combination to Dry Skin) 125ml/4.22oz,1,3,212.94,212.94,57.4938,#############,First Class,Seattle,United States,Washington
4715,6/21/2018,8604,38269,544-12428415001,Beauty,Skincare,Jan Marini,Jan Marini C-Esta Cleansing Gel 237ml/8oz,1,7,706.86,706.86,197.9208,#############,Second Class,Olympia,United States,Washington
4716,5/11/2019,8608,37071,544-22015769544,Beauty,Men,Esquire Grooming,"Esquire Grooming The Clay (Strong Hold, Matte Finish) 85g/3oz",1,5,29.9,29.9,13.455,#############,Second Class,Olympia,United States,Washington
4717,11/7/2018,6979,37014,544-21762168403,Beauty,Personal Care,Erbaviva,Erbaviva Tummy Rub 50g/1.75oz,1,3,7.83,7.83,3.6018,#############,Standard Class,Omaha,United States,Nebraska
4718,12/22/2017,6979,37970,544-20873118003,Beauty,Men,Jimmy Choo,Jimmy Choo Man After Shave Balm 150ml/5oz,1,5,35.4,35.4,13.452,#############,Standard Class,Columbus,United States,Georgia
4719,6/16/2018,1815,58177,544-20458342003,Beauty,Personal Care,Mario Badescu,Mario Badescu Vitamin E Body Lotion (Wheat Germ) - For All Skin Types 177ml/6oz,1,3,51.45,51.45,13.8915,#############,Standard Class,Columbus,United States,Georgia
4720,1/5/2018,5424,32644,544-13797423105,Beauty,Men,Diesel,Diesel Only The Brave Tattoo Eau De Toilette Spray 50ml/1.6oz,1,3,36.63,36.63,9.8901,#############,Standard Class,Columbus,United States,Indiana
4721,6/11/2018,8626,34813,544-22135811844,Beauty,Men,AlfaParf,AlfaParf Style Stories Blow Dry Cream (No Hold) 150ml/5.07oz,1,3,465.18,465.18,120.9468,#############,Standard Class,Jackson,United States,Mississippi
4722,5/14/2018,8590,29593,544-18901535301,Beauty,Skincare,Caudalie,Caudalie Vinoperfect Radiance Tinted Moisturizer Broad Spectrum SPF 20 - #01 Light 40ml/1.3oz,1,1,27.18,27.18,12.7746,#############,Standard Class,Jackson,United States,Mississippi
4723,3/17/2018,8620,32662,544-18095239505,Beauty,Men,Dolce & Gabbana,Dolce & Gabbana Intenso Eau De Parfum Spray 75ml/2.5oz,1,5,28.9,28.9,14.161,#############,Standard Class,Houston,United States,Texas
4724,11/15/2018,8637,37924,544-10677603601,Beauty,Skincare,Jane Iredale,Jane Iredale D2O Hydration Spray Refill 281ml/9.5oz,1,2,20.7,20.7,9.936,#############,Standard Class,Phoenix,United States,Arizona
4725,9/23/2018,8635,28259,544-17363640401,Beauty,Skincare,Somme Institute,Somme Institute Double Defense - Lightweight Hydrating Lotion SPF 30 (Waterproof) 112.1g/3.8oz,1,1,1.24,1.24,0.5828,#############,First Class,Chicago,United States,Illinois
4726,10/17/2018,8641,24495,544-17379182901,Beauty,Skincare,Carita,Carita Progressif Lift Fermete Genesis Of Youth Intensive Lift Firming Cream 50ml/1.7oz,1,2,105.98,105.98,4.2392,#############,Standard Class,Denver,United States,Colorado
4727,3/25/2018,8643,24815,544-16686280701,Beauty,Skincare,Guerlain,Guerlain Super Aqua-Creme Night Balm 50ml/1.6oz,1,2,9.26,9.26,3.0558,#############,Standard Class,Newark,United States,Delaware
4728,4/5/2019,8646,47801,544-22215328601,Beauty,Skincare,Kiehl's,Kiehl's Cactus Flower & Tibetan Ginseng Hydrating Mist 75ml/2.5oz,1,3,70.26,70.26,18.9702,#############,Standard Class,Newark,United States,Delaware
4729,4/16/2018,6763,25227,544-16817228301,Beauty,Skincare,Natura Bisse,Natura Bisse Oxygen Gel Mattifying Oxygenation 50ml/1.7oz,1,7,104.23,104.23,28.1421,#############,Standard Class,Newark,United States,Delaware
4730,10/16/2018,7497,25260,544-20517909101,Beauty,Skincare,Olay,Olay Total Effects 7 in 1 Fragrance Free UV Protection Treatment SPF15 50g/1.7oz,1,3,"3,930.07",3930.072,-786.0144,#############,Standard Class,Clinton,United States,Maryland
4731,2/21/2019,7497,28504,544-12481263101,Beauty,Skincare,Ella Bache,Ella Bache Sun Carotene Age Protection Solaire SPF50+ UVA 50ml/1.69oz,1,1,2.3,2.304,0.7776,#############,Standard Class,Clinton,United States,Maryland
4732,7/12/2018,7497,39371,544-20012651101,Beauty,Skincare,L'Oreal,L'Oreal Dermo-Expertise Eye Makeup Remover 118ml/4oz,1,3,431.98,431.976,32.3982,#############,Standard Class,Clinton,United States,Maryland
4733,9/19/2018,7497,25084,544-21043529501,Beauty,Skincare,Jurlique,Jurlique Nutri-Define Restorative Hydrating Emulsion 50ml/1.7oz,1,7,41.72,41.72,5.7365,#############,Standard Class,Clinton,United States,Maryland
4734,11/23/2018,8645,32016,544-21937705001,Beauty,Skincare,CosMedix,CosMedix Clear Deep Cleansing Mask - Salon Size 170g/6oz,1,5,43.6,43.6,4.36,#############,Standard Class,Clinton,United States,Maryland
4735,2/21/2018,8562,30352,544-12448902806,Beauty,Fragrance,Dsquared2,Dsquared2 She Wood Eau De Parfum Spray 50ml/1.7oz,1,3,158.13,158.13,77.4837,11/5/2018 0:05,Second Class,New York City,United States,New York
4736,1/3/2019,8628,24835,544-19143059701,Beauty,Skincare,Illuminage,Illuminage Youth Cell Day Cream Broad Spectrum SPF15 50ml/1.7oz,1,3,45.66,45.66,22.3734,11/5/2018 0:14,Second Class,New York City,United States,New York
4737,3/6/2019,8629,27442,544-20523980409,Beauty,Skincare,Clinique,Clinique Extra Gentle Cleansing Brush Head For Sonic System 1pc,1,4,13.12,13.12,4.3296,11/5/2018 0:38,Same Day,Newark,United States,Delaware
4738,5/22/2019,8659,25127,544-18276583301,Beauty,Skincare,La Prairie,La Prairie Cellular Swiss Ice Crystal Emulsion 50ml/1.7oz,1,7,85.96,85.96,40.4012,11/5/2018 0:42,Same Day,Newark,United States,Delaware
4739,1/9/2018,8663,38572,544-3308123701,Beauty,Skincare,La Mer,La Mer The Cleansing Lotion 200ml/6.7oz,1,5,397.6,397.6,43.736,11/5/2018 1:02,Standard Class,Jackson,United States,Michigan
4740,5/21/2018,8588,25121,544-20954523701,Beauty,Skincare,La Mer,La Mer The Moisturizing Soft Lotion 50ml/1.7oz,1,2,23.16,23.16,11.58,11/5/2018 1:19,Standard Class,Jackson,United States,Michigan
4741,12/24/2018,8666,31978,544-21078476701,Beauty,Skincare,Biotherm,Biotherm Life Plankton Mask 75ml/2.53oz,1,7,"1,516.20",1516.2,394.212,11/5/2018 1:23,Standard Class,Jackson,United States,Michigan
4742,4/12/2019,8666,29246,544-20718805001,Beauty,Skincare,CosMedix,CosMedix Elite Pepoxide Antioxidant Peptide Concentrate 30ml/1oz,1,6,167.95,167.952,-27.2922,11/5/2018 1:23,Standard Class,New York City,United States,New York
4743,3/20/2019,8666,31402,544-22085865506,Beauty,Fragrance,Roger & Gallet,Roger & Gallet Eau Sublime Or Bois D'Orange Fresh Fragrant Water Spray 100ml/3.3oz,1,2,45.04,45.04,4.504,11/5/2018 1:23,Standard Class,New York City,United States,New York
4744,12/29/2017,8669,30106,544-19668888706,Beauty,Fragrance,Cartier,Cartier Must De Cartier Gold Eau De Parfum Spray 100ml/3.3oz,1,4,199.96,199.96,15.9968,11/5/2018 1:43,Standard Class,New York City,United States,New York
4745,2/1/2018,8671,29846,544-18232341906,Beauty,Fragrance,Bebe,Bebe Desire Eau De Parfum Spray 100ml/3.4oz,1,8,748.75,748.752,-162.2296,11/5/2018 2:15,Same Day,Rock Hill,United States,South Carolina
4746,4/6/2018,8675,24623,544-17986947201,Beauty,Skincare,Dermaheal,Dermaheal Post Therapy Super Brightening Cream 15g/0.5oz,1,6,"1,801.63",1801.632,-337.806,11/5/2018 2:22,Second Class,Columbus,United States,Georgia
4747,5/2/2019,8677,24328,544-21910428601,Beauty,Skincare,Kiehl's,Kiehl's Cilantro & Orange Extract Pollutant Defending Masque 100ml/3.3oz,1,7,38.71,38.71,17.8066,11/5/2018 2:23,Second Class,Columbus,United States,Georgia
4748,9/3/2018,8165,30161,544-21340480306,Beauty,Fragrance,Clarins,Clarins Eau Ressourcante Treatment Fragrance Refillable Spray (Limited Edition) 100ml/3.3oz,1,3,40.29,40.29,10.0725,11/5/2018 8:48,Second Class,Inglewood,United States,California
4749,7/22/2018,8687,28627,544-21034995314,Beauty,Skincare,Ahava,Ahava Energizing Minerals For Men Set: Exfoliating Cleansing Gel 100ml + After-Shave Moisturizer 50ml + Shaving Cream 100ml + Mineral Shower Gel 200ml 4pcs,1,3,45.78,45.78,22.89,#############,Second Class,Inglewood,United States,California
4750,5/21/2019,1984,31371,544-18173240906,Beauty,Fragrance,Repetto,Repetto Eau De Toilette Spray 50ml/1.7oz,1,2,75.84,75.84,29.5776,#############,Second Class,Inglewood,United States,California
4751,12/3/2018,1984,27280,544-11030104403,Beauty,Personal Care,Aesop,Aesop Body Cleansing Slab 310g/10.93oz,1,7,45.36,45.36,21.7728,#############,Second Class,Inglewood,United States,California
4752,4/24/2018,8693,38461,544-19995028601,Beauty,Skincare,Kiehl's,Kiehl's Dermatologist Solutions Powerful-Strength Line-Reducing Eye-Brightening Concentrate 15ml/0.5oz,1,2,37.68,37.68,15.8256,#############,Second Class,Inglewood,United States,California
4753,5/15/2018,8693,32083,544-18353300001,Beauty,Skincare,Elemis,Elemis Tri-Enzyme Peel Off Mask (Salon Product) 10x15g/0.5oz,1,2,258.58,258.576,19.3932,#############,Second Class,Inglewood,United States,California
4754,6/1/2018,8701,29585,544-18534482901,Beauty,Skincare,Carita,Carita Progressif Anti-Age Global La Creme Parfaite 3 Ors Perfect Cream Trio of Gold 50ml/1.7oz,1,3,4.99,4.992,1.6848,#############,Second Class,Inglewood,United States,California
4755,8/13/2018,8704,29243,544-20718605001,Beauty,Skincare,CosMedix,CosMedix Radiance Age Restorative Serum 30ml/1oz,1,2,53.25,53.248,19.968,#############,Second Class,Inglewood,United States,California
4756,2/2/2019,8698,31399,544-22085965506,Beauty,Fragrance,Roger & Gallet,Roger & Gallet Extrait De Cologne Neroli Facetie Spray 100ml/3.3oz,1,2,2.07,2.072,-3.5224,#############,First Class,Odessa,United States,Texas
4757,5/9/2018,8698,29522,544-4134021301,Beauty,Skincare,Academie,Academie Scientific System Reshaping Lift For Face & Neck 50ml/1.7oz,1,3,328.4,328.3992,-91.7586,#############,First Class,Odessa,United States,Texas
4758,12/9/2017,8693,55663,544-21922728803,Beauty,Personal Care,Clé de Peau,Crabtree & Evelyn Lavender & Espresso Calming Hand Wash 250ml/8.5oz,1,3,314.55,314.55,150.984,#############,Standard Class,Newark,United States,Ohio
4759,8/7/2018,8693,25230,544-14751828001,Beauty,Skincare,Neostrata,Neostrata Refine Oil Control Gel 8 PHA/AHA 30ml/1oz,1,1,3.41,3.408,0.8946,#############,Standard Class,Los Angeles,United States,California
4760,4/5/2019,6505,56111,544-21745818806,Beauty,Fragrance,Diptyque,Diptyque Eau Des Sens Eau De Toilette Spray 50ml/1.7oz,1,3,144.12,144.12,69.1776,#############,Standard Class,Los Angeles,United States,California
4761,4/17/2019,8720,60994,544-22274899244,Beauty,Personal Care,Matrix,Matrix Biolage 3 Butter Control System Overnight Mask (For Unruly Hair) 250ml/8.5oz,1,5,"3,504.90",3504.9,700.98,#############,Standard Class,Los Angeles,United States,California
4762,6/18/2018,8472,60540,544-22278099244,Beauty,Men,Matrix,Matrix Biolage R.A.W. Bodifying Styling Jelly 170ml/5.75oz,1,3,535.41,535.41,160.623,#############,Standard Class,Everett,United States,Massachusetts
4763,3/16/2019,8728,61453,544-22439816206,Beauty,Fragrance,Taylor Of London,Taylor Of London Tweed Mademoiselle Parfum De Toilette Spray 50ml/1.7oz,1,3,62.94,62.94,11.9586,#############,Second Class,West Allis,United States,Wisconsin
4764,3/20/2019,8630,61461,544-22442999605,Beauty,Men,Yardley London,Yardley London Gentleman Urbane Eau De Parfum Spray 100ml/3.4oz,1,3,563.94,563.94,112.788,#############,Second Class,West Allis,United States,Wisconsin
4765,2/20/2018,7579,61501,544-22463699603,Beauty,Personal Care,Yardley London,Yardley London English Dahlia Nourishing Hand Cream 100ml/3.4oz,1,3,15.84,15.84,7.128,#############,Standard Class,Chicago,United States,Illinois
4766,1/25/2019,2389,61260,544-14206024344,Beauty,Personal Care,Oscar Blandi,Oscar Blandi At Home Salon Glaze 150ml/5oz,1,3,12.84,12.84,5.778,#############,Standard Class,Houston,United States,Texas
4767,12/7/2018,6889,55692,544-21929528803,Beauty,Personal Care,Clé de Peau,Crabtree & Evelyn Lavender & Espresso Calming Soap 158g/5.5oz,1,3,170.35,170.352,-17.0352,#############,Standard Class,Houston,United States,Texas
4768,1/9/2018,6889,55640,544-21671528803,Beauty,Personal Care,Clé de Peau,Crabtree & Evelyn Goatmilk Comforting Triple Milled Soap 100g/3.5oz,1,2,3.9,3.9,1.521,#############,Second Class,Houston,United States,Texas
4769,10/28/2018,8745,56123,544-22221402805,Beauty,Men,Dsquared2,Dsquared2 He Wood Eau De Cologne Spray 150ml/5oz,1,2,301.96,301.96,33.2156,#############,Second Class,Hialeah,United States,Florida
